Age,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,Attrition,AñoEncu,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
0.19047619047619052,0.0,0.75,0.0022696323195642307,0.25,0.496998420221169,0.1111111111111111,0.4999999999999999,0.0,0.5,0.06666666666666667,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0,2015,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0.7619047619047619,0.25,0.75,0.002383113935542442,0.0,0.4559241706161138,0.3333333333333333,0.8571428571428571,0.0,0.3333333333333333,0.06666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,2015,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0.8333333333333333,0.35714285714285715,0.75,0.0024965955515206537,0.25,0.05997893628225382,0.3333333333333333,0.0,0.0,0.3333333333333333,0.06666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.5714285714285714,0.10714285714285714,0.75,0.002610077167498865,0.0,0.4169036334913112,0.1111111111111111,0.2142857142857143,0.0,0.6666666666666666,0.7333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.2619047619047619,0.5357142857142857,0.75,0.0027235587834770767,0.0,0.28983675618746707,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0,2015,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.8809523809523809,0.0,0.75,0.002837040399455288,0.0,0.3048973143759873,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0.19047619047619052,0.2857142857142857,0.5,0.0029505220154335,0.0,0.804739336492891,0.1111111111111111,0.7857142857142857,0.0,0.5,0.2,0.0,0.0,0.6666666666666667,0.6666666666666667,0,2015,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0.4523809523809524,0.14285714285714285,0.0,0.0030640036314117116,0.0,0.08931016324381255,0.1111111111111111,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.6190476190476188,0.0,0.25,0.003177485247389923,0.25,0.49099526066350707,0.3333333333333333,0.2142857142857143,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,0.0,0.3333333333333333,1,2015,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.4761904761904761,0.03571428571428571,0.5,0.0032909668633681346,0.0,0.1810953133228015,1.0,0.0714285714285714,0.0,0.5,0.06666666666666667,1.0,1.0,0.6666666666666667,0.3333333333333333,0,2015,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0.19047619047619052,0.10714285714285714,0.5,0.003404448479346346,0.5,0.3077935755660874,0.2222222222222222,0.0,0.0,0.8333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,1,2015,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0.23809523809523808,0.2142857142857143,0.5,0.0035179300953245576,0.0,0.45434439178515007,0.1111111111111111,0.1428571428571428,0.0,1.0,0.0,1.0,1.0,0.6666666666666667,0.3333333333333333,0,2015,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0.7380952380952379,0.0,0.0,0.003631411711302769,0.25,0.13596629805160612,1.0,0.1428571428571428,0.0,0.3333333333333333,0.06666666666666667,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0,2015,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.42857142857142855,0.14285714285714285,0.5,0.0037448933272809805,0.5,0.23149025803054243,0.4444444444444444,0.2142857142857143,0.0,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0.3095238095238095,0.2857142857142857,0.75,0.0038583749432591925,0.0,0.19352290679304898,0.1111111111111111,0.3571428571428571,0.3333333333333333,0.6666666666666666,0.13333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0,2015,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.19047619047619052,0.25,0.5,0.003971856559237404,0.25,0.7781990521327015,0.1111111111111111,0.0714285714285714,0.6666666666666666,0.8333333333333333,0.4666666666666667,1.0,1.0,0.6666666666666667,0.6666666666666667,1,2015,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.4523809523809524,0.2857142857142857,0.0,0.0040853381752156154,0.0,0.026592943654555022,0.1111111111111111,0.2142857142857143,0.0,0.5,0.06666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0,2015,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0.5714285714285714,0.03571428571428571,0.25,0.004198819791193827,0.5,0.10252764612954188,0.5555555555555556,0.1428571428571428,0.0,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.3333333333333333,1.0,0.6666666666666667,0,2015,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.75,0.004312301407172038,0.0,0.069826224328594,0.1111111111111111,0.2142857142857143,0.6666666666666666,0.5,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,1,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.4047619047619047,0.6785714285714285,0.25,0.00442578302315025,0.0,0.21827277514481305,0.0,0.5714285714285713,0.0,0.3333333333333333,0.4,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,2015,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0.42857142857142855,0.25,0.5,0.004539264639128461,0.5,0.3134807793575566,0.4444444444444444,0.0714285714285714,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666667,0.5760820045558086,0.6666666666666667,0.3333333333333333,0,2015,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0.7857142857142856,0.03571428571428571,0.5,0.004652746255106673,0.25,0.2457082675092154,0.5555555555555556,0.1428571428571428,0.0,0.3333333333333333,0.06666666666666667,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0.5476190476190477,0.9999999999999999,0.0,0.004766227871084884,0.0,0.07214323328067404,0.1111111111111111,0.0714285714285714,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.2142857142857143,0.5,0.004879709487063096,0.0,0.14760400210637178,0.1111111111111111,0.2857142857142857,0.0,0.5,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0.23809523809523808,0.2857142857142857,0.5,0.004993191103041307,0.0,0.1916271721958926,0.0,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0,2015,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.3095238095238095,0.25,0.0,0.005106672719019519,0.0,0.10147446024223278,0.4444444444444444,0.0714285714285714,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0,2015,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0.49999999999999994,0.14285714285714285,0.75,0.00522015433499773,0.25,0.05771458662453923,0.0,0.6428571428571427,0.0,0.5,0.2,0.6666666666666667,1.0,0.3333333333333333,0.6666666666666667,0,2015,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0.42857142857142855,0.14285714285714285,0.75,0.005333635950975942,0.0,0.3985781990521327,0.7777777777777777,0.7142857142857143,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0,2015,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.3333333333333333,0.03571428571428571,0.5,0.005447117566954153,0.25,0.08936282253817801,0.1111111111111111,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.26666666666666666,1.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0,2015,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0.4761904761904761,0.14285714285714285,0.25,0.005560599182932365,0.5,0.2830437072143233,0.3333333333333333,0.5714285714285713,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.9523809523809523,0.03571428571428571,0.5,0.005674080798910576,0.25,0.15581885202738285,0.2222222222222222,0.1428571428571428,0.6666666666666666,0.5,0.06666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.3333333333333333,0,2015,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.3095238095238095,0.6785714285714285,0.0,0.005787562414888788,0.5,0.4685624012638231,0.0,0.1428571428571428,0.3333333333333333,0.5,0.0,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,0,2015,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0.3095238095238095,0.2142857142857143,0.75,0.005901044030866999,0.25,0.6432859399684044,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.0,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0.6428571428571428,0.07142857142857142,0.0,0.006014525646845212,0.0,0.1332806740389679,0.1111111111111111,0.1428571428571428,0.0,1.0,0.6,0.0,0.0,0.6666666666666667,0.6666666666666667,0,2015,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.3095238095238095,0.5357142857142857,0.75,0.006128007262823423,0.25,0.09452343338599264,0.0,0.5714285714285713,0.6666666666666666,0.0,0.13333333333333333,0.6666666666666667,1.0,0.0,0.6666666666666667,0,2015,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0.35714285714285715,0.2857142857142857,0.5,0.006241488878801635,0.75,0.9680358083201684,0.6666666666666666,0.0714285714285714,0.3333333333333333,0.5,0.5333333333333333,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0,2015,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0.49999999999999994,0.0,0.75,0.006354970494779846,0.0,0.9824117956819379,0.1111111111111111,0.7857142857142857,0.3333333333333333,1.0,0.7333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0.5952380952380951,0.2142857142857143,0.75,0.006468452110758058,0.75,0.07530279094260137,0.0,0.2857142857142857,0.0,0.3333333333333333,0.06666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0,2015,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.7380952380952379,0.0,0.5,0.006581933726736269,0.5,0.3320168509741969,0.7777777777777777,0.7857142857142857,0.0,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.8095238095238095,0.2142857142857143,0.0,0.006695415342714481,0.25,0.19826224328593997,0.2222222222222222,0.4999999999999999,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,1,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.21428571428571425,0.5,0.75,0.006808896958692692,0.5,0.15234333859926277,0.1111111111111111,0.7857142857142857,0.0,0.3333333333333333,0.06666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0,2015,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.3333333333333333,0.0,0.5,0.006922378574670904,0.5,0.08704581358609795,0.1111111111111111,0.0,0.3333333333333333,1.0,0.7333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,1.0,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.21428571428571425,0.42857142857142855,0.25,0.007035860190649115,0.75,0.09726171669299633,0.1111111111111111,0.0714285714285714,0.6666666666666666,0.8333333333333333,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0,2015,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.3095238095238095,0.8214285714285714,0.5,0.007149341806627327,0.25,0.0037914691943127937,0.4444444444444444,0.0,1.0,0.6666666666666666,0.06666666666666667,1.0,1.0,0.6666666666666667,1.0,0,2015,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0.3333333333333333,0.2142857142857143,0.5,0.007262823422605538,0.25,0.0770405476566614,0.7777777777777777,0.1428571428571428,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667,0,2015,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.23809523809523808,0.2857142857142857,0.75,0.00737630503858375,0.0,0.24560294892048448,0.5555555555555556,0.2142857142857143,0.3333333333333333,0.6666666666666666,0.13333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,1,2015,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.28571428571428564,0.42857142857142855,0.5,0.007489786654561961,0.75,0.16787783043707216,0.1111111111111111,0.1428571428571428,0.0,0.5,0.06666666666666667,1.0,1.0,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.3095238095238095,0.03571428571428571,0.0,0.0076032682705401726,0.0,0.45834649815692474,0.1111111111111111,0.4285714285714285,0.0,0.8333333333333333,0.5333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,0,2015,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0.49999999999999994,0.6428571428571428,0.75,0.007716749886518385,0.0,0.05545023696682464,0.1111111111111111,0.1428571428571428,0.0,0.6666666666666666,0.8666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0,2015,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.49999999999999994,0.0,0.0,0.007830231502496596,0.0,0.17245918904686677,0.4444444444444444,0.4285714285714285,0.3333333333333333,0.0,0.0,1.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,1,2015,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.35714285714285715,0.10714285714285714,0.25,0.007943713118474808,0.75,0.19899947340705634,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0,2015,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.6904761904761905,0.10714285714285714,0.5,0.00805719473445302,0.25,0.25787256450763557,0.4444444444444444,0.8571428571428571,0.0,0.6666666666666666,0.06666666666666667,1.0,0.6666666666666667,0.6666666666666667,1.0,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.5952380952380951,0.4642857142857143,0.5,0.008170676350431231,1.0,0.15150078988941548,0.1111111111111111,0.4285714285714285,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667,0,2015,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.21428571428571425,0.03571428571428571,0.5,0.008284157966409442,0.0,0.8327540810953133,0.0,0.4285714285714285,0.0,0.5,0.06666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0,2015,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.857142857142857,0.0,0.75,0.008397639582387654,0.25,0.1013164823591364,0.3333333333333333,0.0714285714285714,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0,2015,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0.5952380952380951,0.2142857142857143,0.25,0.008511121198365865,0.25,0.2891521853607162,0.8888888888888888,0.8571428571428571,0.0,0.5,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.6428571428571428,0.07142857142857142,0.0,0.008624602814344077,0.0,0.8512374934175883,1.0,0.2142857142857143,0.3333333333333333,1.0,0.6,1.0,1.0,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0.5238095238095237,0.03571428571428571,0.75,0.008738084430322288,0.75,0.21190100052659297,0.2222222222222222,0.2142857142857143,0.6666666666666666,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0,2015,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0.2619047619047619,0.9999999999999999,0.5,0.0088515660463005,0.0,0.06835176408636123,0.1111111111111111,0.1428571428571428,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,1,2015,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.2619047619047619,0.25,0.5,0.008965047662278711,0.5,0.08309636650868879,0.0,0.7857142857142857,0.6666666666666666,0.5,0.13333333333333333,0.3333333333333333,1.0,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0.28571428571428564,0.3214285714285714,0.5,0.009078529278256923,0.25,0.23686150605581888,0.1111111111111111,0.0714285714285714,0.6666666666666666,0.3333333333333333,0.06666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.3333333333333333,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0.21428571428571425,0.35714285714285715,0.25,0.009192010894235134,0.0,0.17819905213270143,0.1111111111111111,0.4999999999999999,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0,2015,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.4523809523809524,0.0,0.75,0.009305492510213346,0.25,0.6497630331753554,0.7777777777777777,0.2142857142857143,0.0,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333,0.6666666666666667,0,2015,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0.4761904761904761,0.9642857142857143,0.75,0.009418974126191557,0.0,0.293522906793049,0.0,0.0714285714285714,0.0,0.16666666666666666,0.13333333333333333,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0.3095238095238095,0.17857142857142855,0.5,0.009532455742169769,0.5,0.3735650342285413,0.1111111111111111,0.2857142857142857,0.3333333333333333,0.8333333333333333,0.26666666666666666,0.6666666666666667,1.0,0.5871454711802377,0.6666666666666667,0,2015,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.2619047619047619,0.07142857142857142,0.75,0.00964593735814798,0.5,0.1563454449710374,0.1111111111111111,0.0,0.0,0.0,0.06666666666666667,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0.4047619047619047,0.5357142857142857,0.25,0.009759418974126192,0.5,0.08083201685097421,0.0,0.1428571428571428,0.3333333333333333,0.5,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,1.0,0,2015,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0.11904761904761901,0.6785714285714285,0.75,0.009872900590104403,0.0,0.23117430226434968,0.1111111111111111,0.8571428571428571,0.0,0.3333333333333333,0.0,0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0.5476190476190477,0.2857142857142857,0.25,0.009986382206082615,0.0,0.23580832016850975,0.6666666666666666,0.5714285714285713,0.6666666666666666,0.0,0.06666666666666667,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.6904761904761905,0.0,0.5,0.010099863822060826,0.25,0.3067403896787783,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,1.0,0,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.5714285714285714,0.07142857142857142,0.75,0.010213345438039038,0.0,0.00431806213796735,0.2222222222222222,0.7857142857142857,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,0.0,0,2015,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.2619047619047619,0.75,0.75,0.01032682705401725,0.25,0.24892048446550816,0.1111111111111111,0.7857142857142857,0.0,0.16666666666666666,0.0,1.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0,2015,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
